SOURCE GROUP /// TARGET GROUP -->,Accountants,"Adviseurs marketing, public relations en sales",Algemeen directeuren,Apothekersassistenten,Architecten,Artsen,Assemblagemedewerkers,Auteurs en taalkundigen,Automonteurs,Bakkers,Bedieners mobiele machines,Bedrijfskundigen en organisatieadviseurs,Beeldend kunstenaars,Beleidsadviseurs,Beroepsgroep sportinstructeurs,Beveiligingspersoneel,Bibliothecarissen en conservatoren,Biologen en natuurwetenschappers,Boekhouders,Boekhoudkundig medewerkers,Bouwarbeiders afbouw,Bouwarbeiders ruwbouw,Buschauffeurs en trambestuurders,Callcentermedewerkers outbound en overige verkopers,"Chauffeurs auto's, taxi's en bestelwagens",Conciërges en teamleiders schoonmaak,Databank- en netwerkspecialisten,Dekofficieren en piloten,Directiesecretaresses,Docenten algemene vakken secundair onderwijs,Docenten beroepsgerichte vakken secundair onderwijs,Docenten hoger onderwijs en hoogleraren,Elektriciens en elektronicamonteurs,Elektrotechnisch ingenieurs,Financieel specialisten en economen,Fotografen en interieurontwerpers,Fysiotherapeuten,Gebruikersondersteuning ICT,Gespecialiseerd verpleegkundigen,Grafisch vormgevers en productontwerpers,"Hoveniers, tuinders en kwekers",Hulpkrachten bouw en industrie,Hulpkrachten landbouw,Ingenieurs (geen elektrotechniek),Journalisten,Juristen,Kappers en schoonheidsspecialisten,Kassamedewerkers,Kelners en barpersoneel,Keukenhulpen,Koks,Laboranten,"Laders, lossers en vakkenvullers",Land- en bosbouwers,Lassers en plaatwerkers,Leerkrachten basisonderwijs,Leidsters kinderopvang en onderwijsassistenten,Loodgieters en pijpfitters,Maatschappelijk werkers,Machinemonteurs,Managers ICT,Managers commerciële en persoonlijke dienstverlening,Managers detail- en groothandel,Managers gespecialiseerde dienstverlening,Managers horeca,Managers logistiek,Managers onderwijs,Managers productie,Managers verkoop en marketing,Managers zakelijke en administratieve dienstverlening,Managers zonder specificatie,Managers zorginstellingen,Medewerkers drukkerij en kunstnijverheid,Medisch praktijkassistenten,Medisch vakspecialisten,Metaalbewerkers en constructiewerkers,"Meubelmakers, kleermakers en stoffeerders",Militaire beroepen,Onderwijskundigen en overige docenten,Overheidsambtenaren,Overheidsbestuurders,Politie en brandweer,Politie-inspecteurs,Procesoperators,Productcontroleurs,Productieleiders industrie en bouw,Productiemachinebedieners,Psychologen en sociologen,Radio- en televisietechnici,Receptionisten en telefonisten,Reisbegeleiders,Schilders en metaalspuiters,Schoonmakers,Secretaresses en administratief medewerkers,Slagers,"Sociaal werkers, groeps- en woonbegeleiders",Software- en applicatieontwikkelaars,Specialisten personeels- en loopbaanontwikkeling,Technici bouwkunde en natuur,Timmerlieden,Transportplanners en logistiek medewerkers,Uitvoerend kunstenaars,Veetelers,Verkoopmedewerkers detailhandel,Verpleegkundigen (mbo),Vertegenwoordigers en inkopers,Verzorgenden en verleners van overige persoonlijke diensten,Vrachtwagenchauffeurs,Vuilnisophalers en dagbladenbezorgers,Winkeliers en teamleiders detailhandel,Zakelijke dienstverleners
Bouwarbeiders ruwbouw,0.6521834415584414,0.705413961038961,0.7737581168831169,0.37379058441558444,0.699862012987013,0.8457061688311689,0.3015827922077922,0.5653327922077922,0.4579139610389611,0.524099025974026,0.2288555194805195,0.6765340909090909,0.5933522727272728,0.706030844155844,0.5787175324675324,0.2892288961038961,0.5280762987012987,0.779586038961039,0.47460227272727273,0.6038068181818181,0.1595535714285714,0.008847402597402599,0.32291396103896103,0.5123782467532467,0.2815016233766233,0.4574756493506493,0.5626055194805194,0.5549756493506494,0.5823620129870131,0.735073051948052,0.6547646103896104,0.7713230519480518,0.4573295454545454,0.6055925324675325,0.7066801948051948,0.4448457792207792,0.7302353896103896,0.5492613636363637,0.7562094155844156,0.592150974025974,0.2957873376623377,0.3753003246753247,0.5473457792207792,0.6804951298701298,0.5771509740259739,0.6461931818181819,0.416663961038961,0.5942613636363636,0.6713392857142857,0.4860227272727273,0.6137418831168832,0.7566801948051948,0.4953652597402598,0.22823051948051948,0.18689123376623376,0.7297321428571428,0.634862012987013,0.2874431818181818,0.6500405844155844,0.29434253246753245,0.6341801948051948,0.655706168831169,0.5575568181818182,0.7241477272727272,0.56924512987013,0.5725405844155844,0.8447808441558442,0.6352029220779222,0.6504951298701299,0.704439935064935,0.6442775974025974,0.8055275974025974,0.38020292207792206,0.723400974025974,0.6500243506493506,0.2616477272727273,0.34848214285714285,0.7015827922077921,0.6511444805194805,0.5459983766233766,0.7891152597402598,0.6311444805194805,0.5807386363636363,0.29007305194805194,0.49471590909090907,0.4785957792207792,0.38747564935064926,0.7543425324675324,0.549862012987013,0.45266233766233765,0.5802516233766234,0.10632305194805194,0.2868993506493506,0.45163149350649356,0.2855438311688312,0.6143425324675325,0.6364366883116883,0.6168425324675324,0.5334983766233766,0.4036931818181818,0.5630762987012986,0.5797321428571429,0.26833603896103897,0.639521103896104,0.7766152597402597,0.477775974025974,0.344375,0.2924918831168831,0.35534902597402596,0.5305113636363636,0.6252516233766233
Buschauffeurs en trambestuurders,0.7666314935064936,0.7533279220779221,0.6487743506493506,0.5960795454545453,0.7647483766233767,0.9049107142857142,0.5458685064935065,0.6646753246753248,0.647297077922078,0.6272159090909091,0.4979301948051948,0.7910957792207792,0.5040178571428571,0.8504139610389612,0.7097483766233766,0.4825892857142857,0.6740016233766233,0.7682224025974026,0.6213555194805195,0.677702922077922,0.41867694805194805,0.47672889610389607,0.008847402597402599,0.6230925324675325,0.5318262987012987,0.5133522727272728,0.6702191558441558,0.6731899350649351,0.6747646103896104,0.8092775974025974,0.7551704545454546,0.8136444805194805,0.6323944805194804,0.7010470779220779,0.7966964285714285,0.6675243506493506,0.8038068181818182,0.5989691558441559,0.8355113636363637,0.6321185064935064,0.5374756493506493,0.5639366883116883,0.6978977272727273,0.6988068181818182,0.6918425324675325,0.7582061688311688,0.6296672077922079,0.6666964285714285,0.7873133116883116,0.5726866883116883,0.7208035714285714,0.7701704545454546,0.5925405844155844,0.2398457792207792,0.4828977272727273,0.8020535714285714,0.7512256493506493,0.5700243506493506,0.7610470779220779,0.5144724025974026,0.7213392857142857,0.6954464285714286,0.6748133116883116,0.7464366883116883,0.6326136363636363,0.644926948051948,0.8105275974025973,0.7184009740259739,0.7819074675324675,0.754163961038961,0.748952922077922,0.8187094155844155,0.6188879870129871,0.8023620129870129,0.7175568181818182,0.5485146103896104,0.6098701298701299,0.6867613636363636,0.790349025974026,0.6891964285714286,0.7161931818181817,0.6885308441558441,0.713887987012987,0.5049756493506493,0.6596022727272728,0.6394237012987013,0.5755762987012988,0.8442288961038962,0.5820698051948052,0.5878652597402597,0.6648457792207793,0.34289772727272727,0.5243100649350649,0.6096672077922078,0.5399918831168831,0.724034090909091,0.6770373376623378,0.7445698051948052,0.6099918831168832,0.6276704545454546,0.6216152597402598,0.6852840909090909,0.49058441558441557,0.7333035714285714,0.7875568181818182,0.633400974025974,0.6271103896103896,0.5021996753246752,0.4757386363636364,0.6862094155844155,0.7158847402597402
Callcentermedewerkers outbound en overige verkopers,0.7317532467532468,0.5489366883116883,0.9335146103896104,0.4680113636363637,0.7580925324675324,0.6466152597402598,0.5608847402597402,0.5135146103896103,0.5795048701298702,0.393612012987013,0.5933360389610389,0.7175081168831169,0.5409334415584416,0.6536201298701299,0.39698863636363635,0.5321834415584416,0.5214366883116883,0.6411282467532466,0.5543425324675325,0.6106899350649351,0.5902516233766234,0.6176704545454546,0.6315665584415584,0.008847402597402599,0.5742857142857143,0.45547889610389614,0.7847808441558441,0.847849025974026,0.5997483766233767,0.5930275974025975,0.684586038961039,0.636728896103896,0.7066801948051948,0.7870535714285714,0.7507386363636364,0.5100405844155844,0.6221185064935064,0.6111444805194806,0.7085146103896103,0.4134659090909092,0.5569561688311688,0.38958603896103894,0.6285957792207792,0.7179626623376624,0.548612012987013,0.49950487012987016,0.4352029220779221,0.513887987012987,0.527849025974026,0.5285957792207793,0.5494724025974026,0.5041964285714285,0.6078327922077922,0.4827678571428571,0.5989529220779222,0.620349025974026,0.4212743506493506,0.6860308441558441,0.6221347402597402,0.6421672077922078,0.8936769480519482,0.7780600649350651,0.7688555194805193,0.869082792207792,0.5762743506493506,0.8105600649350649,0.7400568181818181,0.9099594155844156,0.8321996753246754,0.7821022727272727,0.8236769480519481,0.736469155844156,0.5461038961038962,0.6125568181818182,0.7263555194805196,0.6576866883116883,0.5748295454545455,0.6851217532467533,0.6310470779220779,0.5458035714285714,0.7575892857142857,0.692573051948052,0.6862256493506493,0.7098782467532467,0.6012581168831168,0.8260633116883117,0.6860795454545454,0.6640503246753247,0.5951217532467532,0.2225405844155844,0.45861201298701293,0.5266964285714285,0.38401785714285713,0.44257305194805197,0.5486363636363637,0.5647159090909091,0.7009821428571429,0.5259821428571428,0.7018587662337662,0.6285795454545454,0.6533847402597404,0.5670535714285714,0.5635957792207792,0.4098133116883117,0.5658360389610391,0.6641964285714286,0.47780032467532463,0.644862012987013,0.46216720779220777,0.5341152597402598,0.6306087662337662
"Chauffeurs auto's, taxi's en bestelwagens",0.5950568181818183,0.6613392857142858,0.7715827922077922,0.33762175324675325,0.6741314935064935,0.8123133116883117,0.2962256493506493,0.6064691558441558,0.455137987012987,0.4091314935064935,0.294788961038961,0.6360633116883117,0.6174756493506492,0.6958522727272727,0.5482386363636363,0.2584659090909091,0.5283685064935065,0.7805600649350649,0.46671266233766234,0.6503165584415584,0.2174025974025974,0.2971996753246753,0.3906087662337663,0.4320535714285714,0.008847402597402599,0.45383928571428567,0.5401379870129871,0.6131899350649351,0.6144074675324676,0.6943100649350649,0.7035308441558441,0.7415990259740259,0.4977840909090909,0.6169724025974026,0.6563392857142857,0.4730113636363636,0.7303327922077921,0.5301542207792208,0.7535146103896104,0.5709009740259741,0.2703652597402597,0.3436038961038961,0.5310227272727273,0.6510227272727273,0.5131737012987013,0.5535470779220779,0.31445616883116884,0.47820616883116884,0.532362012987013,0.42275162337662336,0.5285795454545454,0.7813068181818181,0.3828490259740259,0.30591720779220777,0.25893668831168826,0.7065503246753247,0.5832224025974027,0.3809172077922078,0.6216801948051948,0.3310795454545455,0.6408035714285714,0.6924431818181818,0.5845698051948052,0.7273620129870131,0.550137987012987,0.5711931818181817,0.8428977272727273,0.6538392857142857,0.6612094155844157,0.6892126623376623,0.6498782467532467,0.8248133116883116,0.4181574675324675,0.7503327922077921,0.7246834415584416,0.3356737012987013,0.3700081168831169,0.6880762987012987,0.6697483766233765,0.5343912337662338,0.7577516233766234,0.6263717532467533,0.6107224025974026,0.339163961038961,0.49192370129870133,0.5428814935064936,0.458887987012987,0.7215503246753247,0.5388392857142857,0.37901785714285713,0.5550568181818182,0.21513798701298703,0.2570211038961039,0.48461850649350646,0.20065746753246755,0.595900974025974,0.5876866883116884,0.5671672077922079,0.49450487012987016,0.4486607142857143,0.5523457792207792,0.5407711038961038,0.3188392857142857,0.49299512987012983,0.804310064935065,0.4819724025974026,0.3776785714285714,0.3861444805194805,0.3409334415584416,0.5090340909090909,0.5823944805194805
Conciërges en teamleiders schoonmaak,0.5988879870129871,0.5446834415584415,0.7637094155844156,0.4280762987012987,0.6784496753246754,0.7890665584415585,0.5075892857142857,0.38632305194805194,0.6691477272727272,0.4793587662337662,0.5355600649350649,0.5801542207792207,0.44943993506493507,0.6439691558441558,0.5165340909090909,0.38591720779220784,0.4595211038961039,0.6949918831168832,0.35383928571428575,0.4609172077922078,0.4718587662337662,0.5094561688311688,0.44791396103896103,0.3455275974025974,0.5162905844155844,0.008847402597402599,0.6518425324675325,0.7108685064935065,0.44953733766233767,0.6307548701298702,0.573952922077922,0.6546347402597403,0.6527678571428572,0.7681087662337662,0.653887987012987,0.44929383116883126,0.7127516233766235,0.5705275974025974,0.765836038961039,0.440137987012987,0.560349025974026,0.4967613636363637,0.6136769480519481,0.7337905844155845,0.4451866883116884,0.4876866883116883,0.5305762987012986,0.5659496753246753,0.6051055194805195,0.4816801948051948,0.6333522727272728,0.6915178571428571,0.5559821428571429,0.1950081168831169,0.5296834415584415,0.6595048701298701,0.5597483766233766,0.5712418831168831,0.6557873376623377,0.575478896103896,0.7128003246753248,0.5310633116883117,0.5982061688311688,0.623612012987013,0.525073051948052,0.5896834415584415,0.6036282467532468,0.7297646103896103,0.6718100649350648,0.49955357142857143,0.616663961038961,0.5984172077922078,0.40765422077922076,0.7174431818181819,0.549163961038961,0.5720860389610389,0.4525730519480519,0.7023782467532468,0.5931574675324676,0.4717775974025974,0.512849025974026,0.6397646103896103,0.5408198051948052,0.5652678571428571,0.4699431818181818,0.6709496753246753,0.5451217532467533,0.6959172077922078,0.6224431818181818,0.34429383116883117,0.5064529220779221,0.36414772727272726,0.4074918831168831,0.31112824675324674,0.4791964285714286,0.6091477272727273,0.6996996753246753,0.513336038961039,0.5946834415584416,0.6419074675324676,0.5737418831168831,0.4846672077922078,0.3773133116883117,0.5155925324675324,0.7420698051948051,0.46578733766233765,0.41841720779220776,0.4843100649350649,0.49213474025974024,0.4596834415584416,0.5285795454545454
Databank- en netwerkspecialisten,0.23918019480519478,0.3299918831168831,0.6509496753246753,0.43310876623376626,0.40467532467532474,0.6361120129870129,0.4273944805194805,0.35970779220779214,0.5934659090909091,0.5812581168831169,0.45143668831168826,0.25526785714285716,0.5597159090909091,0.3360146103896104,0.5991477272727272,0.2935957792207793,0.3453652597402597,0.5302678571428572,0.23751623376623376,0.5262581168831169,0.3465827922077922,0.4382224025974026,0.46435876623376626,0.4790827922077922,0.3692126623376623,0.4048133116883117,0.008847402597402599,0.41387175324675324,0.39799512987012986,0.3390665584415584,0.4332061688311688,0.4036769480519481,0.5333522727272727,0.36789772727272724,0.35666396103896103,0.4534659090909091,0.5581899350649351,0.36456980519480514,0.5805113636363637,0.3899918831168831,0.4324107142857143,0.5847159090909091,0.6673620129870129,0.2970211038961039,0.22995941558441557,0.2929626623376623,0.529586038961039,0.6476704545454546,0.6752516233766235,0.6036201298701299,0.5947321428571428,0.6549918831168831,0.5701055194805196,0.37143668831168836,0.428060064935065,0.4394074675324675,0.5899918831168831,0.45515422077922074,0.49546266233766234,0.46681006493506494,0.43478084415584417,0.3417126623376623,0.23559253246753245,0.464862012987013,0.4913717532467532,0.2663474025974026,0.5931574675324676,0.49755681818181813,0.3765827922077922,0.4647808441558442,0.38080357142857146,0.5057061688311688,0.5172808441558441,0.7295535714285715,0.5485633116883116,0.4465016233766234,0.49676136363636364,0.29870941558441555,0.34781655844155845,0.2739853896103896,0.5133847402597402,0.4485633116883117,0.3907711038961039,0.24452110389610388,0.4146022727272727,0.37044642857142857,0.43625811688311683,0.3941477272727273,0.43859577922077925,0.4462987012987013,0.5101055194805195,0.39723214285714287,0.46107954545454544,0.4019155844155844,0.35660714285714284,0.5385308441558442,0.2306737012987013,0.2642775974025974,0.2289366883116883,0.5302840909090909,0.3529788961038961,0.3798051948051948,0.413189935064935,0.6283522727272728,0.7193587662337662,0.18082792207792206,0.4702516233766234,0.5397321428571429,0.5788068181818182,0.4838392857142857,0.3459334415584416
Dekofficieren en piloten,0.30487824675324676,0.3756899350649351,0.602637987012987,0.42005681818181817,0.4065503246753247,0.5946022727272727,0.36742694805194803,0.35625811688311687,0.46268668831168835,0.520422077922078,0.32835227272727274,0.3456412337662338,0.47755681818181817,0.3864772727272727,0.5902516233766234,0.29277597402597405,0.3479301948051948,0.5115503246753248,0.2314448051948052,0.44512175324675324,0.2568100649350649,0.29051136363636365,0.3064366883116883,0.5159902597402598,0.2924918831168831,0.3816152597402598,0.2153733766233766,0.008847402597402599,0.3617532467532467,0.3799918831168831,0.3217126623376623,0.43189123376623373,0.41275162337662336,0.30500811688311685,0.40956980519480524,0.3863392857142857,0.504375,0.35387175324675324,0.48406655844155844,0.4380600649350649,0.367086038961039,0.5251379870129871,0.609439935064935,0.3127516233766234,0.2902029220779221,0.375,0.49294642857142856,0.6019724025974026,0.6122808441558442,0.5698620129870129,0.5265178571428571,0.5407548701298701,0.527362012987013,0.30229707792207794,0.3148457792207792,0.45648538961038965,0.577913961038961,0.3155275974025974,0.4559983766233766,0.3459334415584415,0.36001623376623376,0.3062905844155844,0.25851461038961043,0.44736201298701295,0.4524188311688312,0.2241801948051948,0.5916964285714286,0.3580925324675325,0.38362012987012983,0.4128977272727273,0.3532548701298701,0.4882873376623377,0.3671185064935065,0.6517938311688312,0.46783279220779217,0.3276866883116883,0.37075487012987013,0.32935876623376625,0.3437905844155844,0.2873538961038961,0.526599025974026,0.4013392857142857,0.3352678571428571,0.12153409090909092,0.3625243506493506,0.17839285714285716,0.3518100649350649,0.437849025974026,0.3580925324675325,0.4550568181818182,0.47393668831168834,0.23193993506493504,0.4164691558441558,0.3713392857142857,0.3265665584415584,0.4979301948051948,0.28997564935064934,0.3269074675324675,0.23812500000000003,0.4104301948051948,0.4113311688311688,0.3646347402597403,0.29401785714285716,0.6082548701298701,0.6079626623376624,0.17762175324675322,0.4118993506493506,0.329310064935065,0.521112012987013,0.48560876623376625,0.35284902597402595
Directiesecretaresses,0.5822970779220779,0.5249756493506494,0.8756574675324675,0.3084172077922078,0.7061444805194805,0.7255275974025974,0.6050730519480519,0.2528814935064935,0.730625,0.5886931818181819,0.601663961038961,0.5849269480519481,0.44435876623376624,0.49450487012987016,0.5967938311688312,0.4631412337662338,0.27689123376623376,0.7541314935064934,0.3194724025974026,0.29713474025974024,0.49077110389610384,0.5600892857142857,0.5490016233766234,0.39094967532467534,0.5724756493506493,0.32112824675324675,0.5916801948051948,0.6640827922077922,0.008847402597402599,0.5156737012987014,0.47958603896103896,0.6393912337662337,0.6966477272727273,0.7266314935064935,0.6670211038961039,0.4506737012987013,0.5250081168831169,0.5456006493506493,0.523887987012987,0.4347646103896104,0.6344561688311688,0.6160957792207793,0.7544724025974026,0.7197808441558441,0.3970373376623376,0.38585227272727274,0.3985146103896104,0.4447159090909091,0.5911607142857143,0.6345373376623377,0.7526542207792208,0.5495211038961038,0.6885633116883116,0.3794886363636364,0.5880113636363636,0.378887987012987,0.402637987012987,0.605137987012987,0.4040178571428571,0.610900974025974,0.6701542207792208,0.5273782467532467,0.5461444805194805,0.6683847402597403,0.5875243506493506,0.5234496753246753,0.6197321428571428,0.7232386363636365,0.6518262987012987,0.5605762987012988,0.5914529220779221,0.5061282467532467,0.5103814935064934,0.6026704545454546,0.5495698051948052,0.6172646103896104,0.5388717532467532,0.6806899350649351,0.39432629870129876,0.309862012987013,0.6412905844155844,0.651452922077922,0.532784090909091,0.5302678571428572,0.56450487012987,0.6028084415584416,0.5994561688311688,0.4739853896103896,0.6218587662337662,0.31008928571428573,0.43130681818181815,0.4294724025974026,0.2983035714285715,0.1175487012987013,0.5633522727272727,0.4402191558441558,0.6665340909090909,0.3416801948051948,0.5283766233766234,0.6954464285714286,0.6109172077922078,0.5149107142857143,0.45892045454545455,0.5171022727272727,0.5487094155844155,0.4161282467532468,0.25568993506493504,0.5660633116883117,0.651517857142857,0.5533522727272727,0.48773538961038954
Docenten algemene vakken secundair onderwijs,0.3248782467532468,0.21617694805194804,0.8225730519480521,0.4203814935064935,0.442426948051948,0.43518668831168833,0.5565503246753246,0.25789772727272725,0.6447564935064934,0.5017288961038961,0.5409334415584416,0.3372970779220779,0.46653409090909087,0.27343344155844157,0.5088798701298701,0.45958603896103895,0.2810308441558442,0.5349918831168831,0.2775081168831169,0.4498782467532467,0.5363068181818181,0.6291964285714285,0.6173944805194805,0.29741883116883117,0.548887987012987,0.39107954545454543,0.3878977272727273,0.5940827922077923,0.3520779220779221,0.008847402597402599,0.3377516233766234,0.25713474025974026,0.6277029220779221,0.45549512987012986,0.3742451298701299,0.41086850649350654,0.3853327922077922,0.4414042207792208,0.45581980519480525,0.3368425324675325,0.5465827922077922,0.47979707792207793,0.7014853896103895,0.4181412337662338,0.17359577922077923,0.11940746753246755,0.44323863636363636,0.5590827922077922,0.5416639610389611,0.5783522727272726,0.5949107142857143,0.5171185064935064,0.6427353896103896,0.4903652597402598,0.5561282467532467,0.23379058441558442,0.46976461038961037,0.636810064935065,0.3283360389610389,0.5615016233766233,0.6442938311688311,0.4382224025974026,0.41184253246753244,0.5979951298701299,0.4376055194805195,0.4664366883116883,0.47229707792207787,0.6876542207792209,0.5282386363636363,0.487362012987013,0.5211607142857143,0.4240016233766234,0.5724431818181818,0.6148782467532468,0.5749594155844155,0.6051542207792208,0.5995211038961039,0.43205357142857137,0.2531412337662338,0.2129301948051948,0.4887094155844156,0.45527597402597403,0.4269642857142857,0.43721590909090907,0.4459821428571428,0.5501542207792207,0.6321347402597403,0.24534902597402597,0.547784090909091,0.26867694805194803,0.3171672077922078,0.5819561688311689,0.42963474025974024,0.3493993506493506,0.5409821428571429,0.34367694805194804,0.3922159090909091,0.13643668831168831,0.3964691558441559,0.5948944805194805,0.4424431818181818,0.29851461038961036,0.5576217532467532,0.49258928571428573,0.5924431818181818,0.29627435064935065,0.4609983766233766,0.6999107142857144,0.6059496753246753,0.3503246753246753,0.2632224025974026
Docenten beroepsgerichte vakken secundair onderwijs,0.34103084415584417,0.2695616883116883,0.7709172077922077,0.3520373376623377,0.485137987012987,0.5366964285714285,0.512573051948052,0.13507305194805197,0.6805113636363637,0.40991071428571424,0.5406737012987013,0.3562905844155844,0.34482954545454547,0.287150974025974,0.45672077922077925,0.347150974025974,0.19724837662337663,0.5312581168831169,0.15901785714285713,0.2842288961038961,0.405137987012987,0.503336038961039,0.48171266233766236,0.3437337662337663,0.4636363636363637,0.25908279220779223,0.3716314935064935,0.5223133116883116,0.20622564935064935,0.23333603896103894,0.008847402597402599,0.38224837662337663,0.6337581168831169,0.527426948051948,0.4340503246753247,0.2733035714285714,0.41033279220779223,0.41757305194805194,0.47955357142857147,0.31607142857142856,0.5484172077922078,0.4671834415584416,0.6565016233766233,0.481176948051948,0.14748376623376624,0.22370129870129873,0.44408279220779223,0.5009334415584416,0.47293019480519477,0.4874675324675325,0.5513717532467532,0.5053652597402597,0.5410957792207792,0.298887987012987,0.5199918831168832,0.3175568181818182,0.44418019480519483,0.5370535714285715,0.3185308441558441,0.5592857142857143,0.493676948051948,0.3110795454545455,0.3203327922077922,0.48398538961038967,0.4012094155844156,0.33195616883116885,0.4450568181818182,0.517849025974026,0.4533685064935065,0.33932629870129866,0.37782467532467534,0.3682224025974026,0.3844886363636364,0.6326055194805195,0.3943668831168831,0.5549756493506495,0.4230925324675325,0.46372564935064936,0.21182629870129868,0.11169642857142857,0.4419074675324675,0.5124431818181818,0.27334415584415583,0.33481331168831163,0.3701217532467532,0.35082792207792207,0.5409983766233766,0.37794642857142857,0.5165665584415584,0.31829545454545455,0.33085227272727274,0.3567775974025974,0.3076217532467532,0.22017045454545453,0.43296266233766234,0.35544642857142855,0.45375811688311696,0.15431006493506494,0.34844967532467536,0.6416964285714286,0.49343344155844154,0.30161525974025977,0.3428327922077922,0.4326704545454546,0.6084983766233767,0.20174512987012988,0.32369318181818185,0.5364042207792208,0.5382548701298702,0.35189123376623377,0.23122564935064938
Docenten hoger onderwijs en hoogleraren,0.28934253246753244,0.19747564935064937,0.7447483766233767,0.49801136363636367,0.42473214285714284,0.38250811688311687,0.570560064935065,0.35262175324675327,0.6051704545454545,0.47146915584415583,0.5671185064935065,0.25273538961038966,0.5233847402597402,0.3078165584415584,0.4689691558441559,0.48318993506493507,0.3747321428571429,0.45142045454545454,0.262637987012987,0.5454464285714286,0.5574025974025973,0.6413311688311688,0.6177840909090908,0.3522646103896104,0.5789366883116883,0.414099025974026,0.4071022727272728,0.6041152597402597,0.44267045454545456,0.21177759740259738,0.4250243506493506,0.008847402597402599,0.6551704545454545,0.4324269480519481,0.3203327922077922,0.49897727272727277,0.4444724025974026,0.395625,0.5321185064935066,0.29833603896103894,0.5626704545454546,0.4117288961038961,0.6590584415584416,0.34783279220779223,0.21693993506493503,0.16854707792207793,0.5104951298701299,0.5968912337662338,0.6080113636363637,0.5373214285714285,0.5590665584415584,0.5338717532467532,0.6158522727272726,0.48330357142857144,0.5824594155844156,0.33392045454545455,0.5268912337662337,0.6541801948051948,0.4481412337662338,0.5885146103896104,0.6201866883116883,0.4108035714285714,0.4292938311688312,0.5650405844155844,0.41054383116883114,0.4618425324675324,0.5077678571428571,0.6653165584415585,0.49900162337662335,0.4763230519480519,0.5187418831168831,0.44377435064935067,0.5691639610389612,0.6039204545454545,0.5271185064935064,0.630137987012987,0.5894724025974026,0.3765016233766234,0.3440665584415584,0.3228814935064935,0.45883928571428567,0.48330357142857144,0.45487824675324673,0.4559983766233766,0.45221590909090903,0.596112012987013,0.6364691558441559,0.310560064935065,0.5127678571428572,0.2996185064935065,0.3867613636363636,0.5854626623376624,0.49353084415584414,0.4260470779220779,0.562849025974026,0.4642451298701299,0.3334496753246753,0.26151785714285714,0.39104707792207793,0.618125,0.4488392857142857,0.30666396103896104,0.5491801948051948,0.5437743506493506,0.6058198051948052,0.32406655844155846,0.5306412337662337,0.7124025974025974,0.5617938311688312,0.38921266233766233,0.305413961038961
Elektriciens en elektronicamonteurs,0.48934253246753245,0.4812905844155844,0.7644886363636364,0.2590097402597403,0.5551866883116884,0.6926704545454545,0.17117694805194805,0.497150974025974,0.17887175324675322,0.4097159090909091,0.05430194805194805,0.5501866883116884,0.4541152597402597,0.5754951298701299,0.43804383116883117,0.1662581168831169,0.38280032467532465,0.6685633116883116,0.3630275974025974,0.4650162337662338,0.07492694805194805,0.15223214285714284,0.2857142857142857,0.3792288961038961,0.1680438311688312,0.3497646103896104,0.41647727272727275,0.5596022727272727,0.4554383116883117,0.5002516233766233,0.5356087662337662,0.5875568181818182,0.008847402597402599,0.4009983766233767,0.5305438311688312,0.3028652597402597,0.4770535714285714,0.3013068181818182,0.530137987012987,0.3686444805194805,0.12786525974025975,0.3324350649350649,0.48548701298701297,0.47120941558441554,0.36914772727272727,0.4406168831168832,0.2937905844155844,0.5276217532467533,0.5016477272727272,0.4866720779220779,0.40181006493506494,0.5201704545454545,0.4419886363636364,0.257913961038961,0.0464448051948052,0.4849431818181818,0.44875811688311684,0.08559253246753248,0.4069399350649351,0.06332792207792208,0.5522077922077923,0.5826704545454545,0.46577110389610393,0.6437094155844156,0.32608766233766234,0.46270292207792213,0.7403165584415584,0.5577191558441559,0.5878652597402597,0.5833766233766234,0.5605925324675325,0.7072321428571429,0.3092126623376623,0.5421672077922078,0.6551217532467533,0.06082792207792208,0.2924512987012987,0.5325243506493506,0.5542288961038961,0.4090016233766234,0.6772321428571428,0.3874675324675324,0.44203733766233766,0.23288961038961037,0.25536525974025975,0.3439691558441558,0.25138798701298704,0.5508360389610389,0.28643668831168834,0.2987418831168831,0.3220698051948052,0.17527597402597403,0.353125,0.3841964285714286,0.20424512987012985,0.37219967532467535,0.39299512987012986,0.4277516233766234,0.2685146103896104,0.13478084415584415,0.33536525974025977,0.30783279220779225,0.24325487012987013,0.5072159090909091,0.5854626623376623,0.4024918831168831,0.3155113636363636,0.24151785714285715,0.3659821428571428,0.31963474025974026,0.37672889610389615
